sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2,
1,1,Transit,16.254611,7.3E-05,-7.3E-05,0,0.1308,0.0012,-0.0012,0,8.709,0.628,-0.628,0,425.25654,20.65895,-20.65895,0,3.5,0.85,-0.51,0,0.029,0.022,-0.022,0,72.7,9.6,-9.6,0,814,25,-25,0,0,G V,5846,78,-78,0,1.09,0.07,-0.05,0,1.13,0.03,-0.03,0,0.3,0.03,-0.03,0,4.42,0.04,-0.04,0,2.1,1.3,-1.3,0,1.22,0.17,-0.17,0,400.331,10.228,-9.74,
1,1,Transit,0.83784,4.7E-07,-4.7E-07,0,0.0174,0.00098,-0.00098,0,14.897,0.841,-0.841,0,629.14449,24.15508,-24.15508,0,1.1169,0.216,-0.216,0,,,,,,,,,2069,45,-45,0,0,,5600,120,-120,0,1.02,0.06,-0.03,0,1.04,0.05,-0.05,0,,,,,,,,,,,,,,,,,624.368,16.147,-15.366,
1,1,Transit,1.354133,1E-06,-1E-06,0,0.023,0.0003,-0.0003,0,13.092,0.336,-0.336,0,427.463,47.672,-47.672,0,1.05,0.14,-0.14,0,0,,,0,,,,,1577,31,-31,0,0,K,5227,95,-95,0,0.9,0.02,-0.02,0,0.88,0.04,-0.04,0,0.15,0.05,-0.05,0,4.48,0.02,-0.02,0,9.7,2.9,-2.9,0,,,,,341.925,3.674,-3.598,
1,1,Transit,4.7228124,5.2E-06,-5.2E-06,0,0.05025,0.00042,-0.00042,0,10.682,0.538,-0.325,0,870.8542,34.9613,-34.9613,0,3.89,0.45,-0.45,0,0.079,0.026,-0.026,0,,,,,858,24,-17,0,0,K V,4803,55,-55,0,0.69,0.03,-0.02,0,0.76,0.02,-0.02,0,0,0.04,-0.04,0,4.64,0.03,-0.03,0,,,,,3.28,0.25,-0.39,0,229.518,1.612,-1.59,
1,1,Transit,2.1605156,4.5E-06,-4.5E-06,0,0.03397,0.00047,-0.00047,0,20.849,3.363,-4.484,0,467.2101,22.88376,-22.88376,0,0.29,0.3,-0.1,0,0.114,,,1,,,,,1654,54,-54,0,0,G V,5780,120,-120,0,1.2,0.06,-0.08,0,1.12,0.05,-0.05,0,0.28,0.07,-0.07,0,4.33,0.04,-0.04,0,4.2,1.5,-1.5,0,0.91,0.2,-0.11,0,639.004,9.609,-9.334,
1,1,Transit,1.3484978,9E-07,-9E-07,0,0.0238,0.001,-0.001,0,15.637,0.639,-0.639,0,718.2958,54.0311,-54.0311,0,1.03,0.15,-0.15,0,0,,,0,,,,,2166,53,-53,0,0,,6125,94,-94,0,1.12,0.04,-0.05,0,1.07,0.03,-0.05,0,-0.229,0.058,-0.058,0,4.37,0.04,-0.04,0,3.7,2,-1.8,0,,,,,494.182,12.468,-11.88,
1,1,Transit,4.2986432,4.5E-06,-4.5E-06,0,0.05163,0.0006,-0.0006,0,14.123,1.121,-1.121,0,194.82979,13.34886,-13.34886,0,0.38,0.1,-0.1,0,0.176,,,1,,,,,1277,42,-42,0,0,G,5715,73,-73,0,1.11,0.07,-0.07,0,0.99,0.04,-0.04,0,0.02,0.05,-0.05,0,4.35,0.05,-0.05,0,7.5,1.9,-1.9,0,1.03,0.2,-0.2,0,471.158,9.125,-8.79,
1,1,Transit,3.3023881,7.6E-06,-7.6E-06,0,0.04735,0.00133,-0.00068,0,19.616,2.354,-2.354,0,206.5895,24.15508,-24.15508,0,0.153,0.042,-0.042,0,0.245,,,1,,,,,1918,61,-61,0,0,F,6071,81,-81,0,2.04,0.15,-0.11,0,1.3,0.11,-0.06,0,-0.02,0.05,-0.05,0,3.94,0.05,-0.05,0,4.04,0.62,-0.94,0,0.218,0.034,-0.034,0,861.843,25.218,-23.847,
1,1,Transit,4.637038,1.4E-05,-1.4E-05,0,0.0611,0.00068,-0.00068,0,16.814,2.242,-1.233,0,168.4499,41.3179,-41.3179,0,0.18,0.083,-0.057,0,0.581,,,1,,,,,1659,66,-46,0,0,F,6438,64,-64,0,1.74,0.17,-0.1,0,1.42,0.05,-0.05,0,0.09,0.04,-0.04,0,4.11,0.05,-0.05,0,2.3,0.22,-0.22,0,0.379,0.064,-0.064,0,816.988,41.072,-37.381,
1,1,Transit,3.1810781,3.9E-06,-3.9E-06,0,0.04131,0.00053,-0.00053,0,13.384,0.785,-0.785,0,213.58176,27.65121,-27.65121,0,0.48,0.11,-0.11,0,0.202,,,1,,,,,1253,35,-35,0,0,G,5498,84,-84,0,0.92,0.04,-0.04,0,0.93,0.04,-0.04,0,0.01,0.06,-0.06,0,4.48,0.04,-0.04,0,6.2,2.8,-2.8,0,1.67,0.22,-0.22,0,535.383,7.926,-7.703,
1,1,Transit,4.6058749,6.3E-06,-6.3E-06,0,0.05475,0.00088,-0.00088,0,14.022,0.684,-0.684,0,207.54299,20.02329,-20.02329,0,0.411,0.06,-0.06,0,0.158,,,1,,,,,1212,30,-30,0,0,G,5670,110,-110,0,1.07,0.04,-0.04,0,1.03,0.05,-0.05,0,0.16,0.08,-0.08,0,4.39,0.03,-0.03,0,5.5,2.6,-1.7,0,1.17,0.11,-0.11,0,353.891,4.986,-4.852,
1,1,Transit,3.547851,5E-06,-5E-06,0,0.0485,0.0004,-0.0006,0,15.48,0.392,-0.392,0,340.382,43.223,-43.223,0,0.51,0.07,-0.07,0,0,,,0,,,,,1648,24,-24,0,0,F,6351,76,-76,0,1.4,0.03,-0.03,0,1.21,0.04,-0.04,0,-0.157,0.07,-0.07,0,4.22,0.01,-0.01,0,3.2,0.6,-0.4,0,,,,,411.211,7.896,-7.608,
2,1,Transit,3.1743516,2.6E-06,-2.6E-06,0,0.04354,0.00042,-0.00042,0,13.171,0.583,-0.583,0,224.38798,12.39537,-12.39537,0,0.543,0.076,-0.076,0,0.096,,,1,,,,,1414,32,-32,0,0,G,5943,70,-70,0,1.06,0.04,-0.04,0,1.09,0.03,-0.03,0,0.06,0.05,-0.05,0,4.42,0.03,-0.03,0,2.3,1.2,-1.2,0,1.29,0.14,-0.14,0,342.14,2.936,-2.888,
1,1,Transit,3.37796,1.2E-05,-1.2E-05,0,0.0478,0.0012,-0.0012,0,18.383,2.466,-2.466,0,279.6904,38.1396,-38.1396,0,0.243,0.124,-0.088,0,0.233,,,1,,,,,1823,81,-81,0,0,,6050,120,-120,0,1.87,0.18,-0.18,0,1.27,0.1,-0.1,0,0,0.07,-0.07,0,4,0.07,-0.07,0,4.3,1.1,-1.1,0,0.275,0.082,-0.059,0,773.974,20.317,-19.321,
1,1,Transit,2.8126548,5.5E-06,-5.5E-06,0,0.04024,0.00053,-0.00053,0,14,1.614,-1.076,0,292.4036,31.783,-31.783,0,0.58,0.16,-0.16,0,0.471,,,1,,,,,1437,58,-58,0,0,,5700,110,-110,0,1.1,0.1,-0.06,0,1.1,0.04,-0.04,0,0.39,0.05,-0.05,0,4.4,0.06,-0.06,0,3.5,1.8,-1.8,0,1.17,0.22,-0.22,0,745.116,17.503,-16.731,
1,1,Transit,2.5495551,6.1E-06,-6.1E-06,0,0.03727,0.00037,-0.00037,0,13.787,1.255,-0.908,0,378.85336,16.84499,-16.84499,0,0.79,0.19,-0.19,0,0.08,,,1,,,,,1429,38,-38,0,0,,5659,85,-85,0,1.02,0.05,-0.04,0,1.06,0.03,-0.03,0,0.29,0.05,-0.05,0,4.45,0.04,-0.04,0,3,1.7,-1.7,0,1.4,0.16,-0.16,0,248.46,2.164,-2.127,
1,1,Transit,2.1061607,4.7E-06,-4.7E-06,0,0.03166,0.00034,-0.00034,0,16.029,2.13,-2.13,0,299.07803,22.88376,-22.88376,0,0.4,0.19,-0.13,0,0.108,,,1,,,,,1445,42,-42,0,0,,5380,73,-73,0,0.98,0.05,-0.05,0,0.95,0.03,-0.03,0,0.25,0.07,-0.07,0,4.43,0.04,-0.04,0,7.7,2.7,-2.7,0,1.44,0.22,-0.22,0,508.842,3.896,-3.896,
1,1,Transit,1.8209993,1.6E-06,-1.6E-06,0,0.03199,0.00033,-0.00033,0,16.41,0.773,-0.493,0,388.38826,24.79074,-24.79074,0,0.484,0.042,-0.07,0,0.306,,,1,,,,,2037,43,-43,0,0,,6300,100,-100,0,1.43,0.06,-0.04,0,1.32,0.04,-0.04,0,0.21,0.06,-0.06,0,4.24,0.02,-0.02,0,2.13,0.51,-0.51,0,0.628,0.045,-0.061,0,514.555,10.199,-9.817,
1,1,Transit,4.175186,3.3E-05,-3.3E-05,0,0.0523,0.0006,-0.0006,0,12.92,0.38,-0.38,0,,,,,,,,,,,,,,,,,1203,25,-24,0,0,,5950,83,-83,0,1.1,0.03,-0.03,0,1.1,0.04,-0.04,0,0.15,0.06,-0.06,0,4.4,0.03,-0.03,0,,,,,1.19,0.083,-0.08,0,856.436,21.874,-20.829,
2,1,Transit,4.3315366,4.1E-06,-4.1E-06,0,0.04913,0.00033,-0.00023,0,6.793,0.179,-0.179,0,31.46517,13.34886,-13.34886,0,0.55,0.24,-0.24,0,0,,,0,229.7,13.8,-10.6,0,1085,16,-12,0,0,,5326,44,-44,0,0.88,0.02,-0.01,0,0.84,0.02,-0.01,0,0.051,0.029,-0.029,0,4.48,0.02,-0.02,0,11.46,0.79,-1.45,0,,,,,211.896,2.803,-2.733,
1,1,Transit,4.375021,1E-05,-1E-05,0,0.05036,0.0003,-0.00023,0,6.882,0.191,-0.191,0,23.51942,3.49613,-3.49613,0,0.403,0.071,-0.071,0,0,,,0,464.7,15,-15,0,1294,10,-10,0,0,,5732,25,-25,0,1.1,0.02,-0.02,0,0.89,0.02,-0.01,0,-0.102,0.043,-0.043,0,4.3,0.01,-0.01,0,11.89,0.6,-0.6,0,,,,,343.525,5.122,-4.976,
1,1,Transit,4.5776348,7.3E-06,-7.3E-06,0,0.06007,0.00058,-0.00058,0,17.598,1.345,-1.345,0,200.2329,41.3179,-41.3179,0,0.202,0.072,-0.051,0,0.275,,,1,,,,,1645,43,-43,0,0,,6572,83,-83,0,1.62,0.09,-0.09,0,1.38,0.04,-0.04,0,0,0.044,-0.044,0,4.16,0.04,-0.04,0,2.06,0.3,-0.3,0,0.457,0.075,-0.056,0,878.521,79.923,-67.787,
1,1,Transit,2.516729,2E-06,-2E-06,0,0.0362,0.0002,-0.0002,0,11.433,0.415,-0.415,0,420.471,8.899,-8.899,0,1.55,0.16,-0.16,0,0.013,0.016,-0.016,0,,,,,1315,21,-21,0,0,G,5403,50,-50,0,0.93,0.02,-0.02,0,1,0.02,-0.02,0,0.43,0.08,-0.08,0,4.51,0.02,-0.02,0,2.1,1.6,-1.6,0,,,,,416.459,2.726,-2.691,
1,1,Transit,3.2642736,5.8E-06,-5.8E-06,0,0.04997,0.00074,-0.00074,0,17.71,1.793,-1.345,0,505.3497,76.2792,-76.2792,0,0.49,0.13,-0.13,0,0.312,,,1,,,,,2101,69,-69,0,0,,6460,130,-130,0,2.26,0.18,-0.11,0,1.56,0.07,-0.07,0,0.01,0.077,-0.077,0,3.92,0.04,-0.04,0,2.07,0.34,-0.34,0,0.189,0.027,-0.027,0,1342.29,31.8,-30.39,
1,1,Transit,4.193649,1.3E-05,-1.3E-05,0,0.0583,0.0015,-0.001,0,14.908,3.251,-2.242,0,3082.951,508.528,-508.528,0,5.1,3.3,-2.3,0,0.38,0.11,-0.11,0,,,,,1710,170,-120,0,0,,6424,91,-91,0,1.71,0.36,-0.24,0,1.5,0.12,-0.08,0,0.47,0.041,-0.041,0,4.14,0.11,-0.11,0,1.34,0.31,-0.51,0,0.42,0.17,-0.17,0,737.668,14.203,-13.685,
1,1,Transit,2.292102,2.1E-06,-2.1E-06,0,0.03689,0.00065,-0.00065,0,15.693,2.802,-1.569,0,597.5204,47.6745,-47.6745,0,0.83,0.28,-0.28,0,0.229,,,1,,,,,1856,105,-76,0,0,,6060,120,-120,0,1.48,0.2,-0.12,0,1.27,0.07,-0.07,0,0.22,0.07,-0.07,0,4.2,0.07,-0.07,0,3.26,0.83,-0.83,0,0.55,0.13,-0.13,0,800.377,10.533,-10.269,
1,1,Transit,4.3888497,5.9E-06,-5.9E-06,0,0.04944,0.00046,-0.00046,0,13.227,0.56,-0.56,0,82.95363,17.16282,-17.16282,0,0.191,0.054,-0.038,0,0.173,0.089,-0.089,0,,,,,1003,27,-27,0,0,,5099,61,-61,0,0.81,0.03,-0.03,0,0.84,0.02,-0.02,0,0.05,0.041,-0.041,0,4.54,0.04,-0.04,0,8.6,3,-4.8,0,2.18,0.36,-0.2,0,362.273,2.259,-2.232,
1,1,Transit,2.7439004,3.2E-06,-3.2E-06,0,0.03649,0.0003,-0.0003,0,11.96,1.401,-0.796,0,177.9848,34.9613,-34.9613,0,0.56,0.19,-0.19,0,0.279,,,1,,,,,1161,34,-34,0,0,,5080,100,-100,0,0.85,0.04,-0.04,0,0.86,0.02,-0.02,0,0.32,0.071,-0.071,0,4.51,0.04,-0.04,0,9.7,2.4,-4,0,1.98,0.25,-0.25,0,446.035,3.241,-3.196,
1,1,Transit,4.1876244,5.6E-06,-5.6E-06,0,0.05511,0.00069,-0.00069,0,14.415,1.042,-1.042,0,222.481,47.6745,-47.6745,0,0.41,0.16,-0.11,0,0.24,,,1,,,,,1518,45,-45,0,0,,6450,110,-110,0,1.31,0.06,-0.06,0,1.27,0.05,-0.05,0,0.02,0.068,-0.068,0,4.3,0.04,-0.04,0,1.52,0.7,-0.7,0,0.79,0.1,-0.1,0,772.11,11.303,-10.987,
1,1,Transit,4.7423729,4.9E-06,-4.9E-06,0,0.05367,0.00053,-0.00053,0,10.122,0.65,-0.504,0,54.98459,19.70546,-19.70546,0,0.28,0.12,-0.12,0,0.559,,,1,,,,,1054,29,-29,0,0,,5495,69,-69,0,0.85,0.04,-0.03,0,0.92,0.03,-0.03,0,-0.06,0.046,-0.046,0,4.54,0.04,-0.04,0,3,3.4,-2.1,0,2.1,0.22,-0.29,0,453.808,3.927,-3.861,
1,1,Transit,3.9228038,2.2E-06,-2.2E-06,0,0.04269,0.00033,-0.00025,0,12.52,0.157,-0.157,0,117.27927,9.85273,-6.67443,0,0.331,0.027,-0.027,0,0.088,,,1,87.73,1.94,-1.9,0,853,5,-5,0,0,,4512,19,-19,0,0.66,0.01,-0.01,0,0.67,0.02,-0.01,0,-0.113,0.035,-0.035,0,4.63,0.01,-0.01,0,8.1,2.9,-4.3,0,3.36,0.13,-0.099,0,300.67,3.853,-3.759,
2,1,Transit,3.1316666,3.7E-06,-3.7E-06,0,0.03769,0.00011,-0.00011,0,8.967,0.168,-0.168,0,77.23269,6.99226,-9.5349,0,0.589,0.067,-0.067,0,0.162,,,1,137.6,2.8,-2.7,0,955,5,-5,0,0,,4546,23,-18,0,0.72,0,0,0,0.73,0.01,-0.01,0,0.186,0.051,-0.051,0,4.59,0,0,0,11.97,0.42,-0.61,0,2.804,0.036,-0.036,0,263.609,1.669,-1.649,
1,1,Transit,4.1480467,3.7E-06,-3.7E-06,0,0.04515,0.00016,-0.00016,0,8.575,0.146,-0.146,0,112.19399,12.07754,-8.58141,0,0.986,0.094,-0.094,0,0.071,,,1,80.45,1.37,-1.34,0,835,4,-4,0,0,,4405,15,-15,0,0.7,0.01,-0.01,0,0.71,0.01,-0.01,0,0.208,0.053,-0.053,0,4.6,0.01,-0.01,0,10.5,1.4,-2,0,2.961,0.073,-0.073,0,324.413,2.387,-2.353,
1,1,Transit,4.763387,1E-05,-1E-05,0,0.0542,0.0006,-0.0006,0,10.223,0.28,-0.28,0,75.323,3.814,-3.914,0,0.39,0.04,-0.04,0,0.019,0.019,-0.019,0,,,,,1025,17,-17,0,0,G,5304,50,-50,0,0.87,0.02,-0.02,0,0.94,0.03,-0.03,0,0.19,0.08,-0.08,0,4.53,0.02,-0.02,0,3.6,2.6,-1.9,0,,,,,246.384,1.742,-1.719,
1,1,Transit,3.8297015,4.6E-06,-4.6E-06,0,0.05046,0.0006,-0.0006,0,12.666,0.841,-0.841,0,123.9537,31.783,-31.783,0,0.33,0.11,-0.11,0,0.516,,,1,,,,,,,,,0,,5990,110,-110,0,1.12,0.06,-0.06,0,1.17,0.04,-0.04,0,,,,,4.41,0.04,-0.04,0,1.2,1.1,-1.1,0,1.19,0.16,-0.16,0,756.742,16.978,-16.261,
1,1,Transit,3.3488702,3.9E-06,-3.9E-06,0,0.04639,0.00077,-0.00077,0,15.805,2.13,-2.13,0,244.09344,14.30235,-14.30235,0,0.34,0.16,-0.11,0,0.33,,,1,,,,,1553,92,-92,0,0,,5758,58,-58,0,1.44,0.18,-0.18,0,1.19,0.06,-0.06,0,,,,,4.2,0.09,-0.09,0,4.74,0.7,-0.51,0,0.56,0.22,-0.16,0,389.57,3.949,-3.872,
1,1,Transit,1.36665436,9.4E-07,-9.4E-07,0,0.02498,0.0004,-0.0004,0,15.491,0.964,-0.964,0,711.9392,47.6745,-47.6745,0,1.06,0.19,-0.19,0,0.246,,,1,,,,,1834,73,-73,0,0,,6010,150,-150,0,1.05,0.06,-0.06,0,1.11,0.05,-0.05,0,,,,,4.45,0.03,-0.03,0,1.2,1.5,-1.1,0,1.37,0.18,-0.18,0,555.134,6.057,-6.057,
1,1,Transit,3.8537768,3.8E-06,-3.8E-06,0,0.04753,0.00066,-0.00066,0,15.02,0.628,-0.628,0,189.10885,28.28687,-28.28687,0,0.303,0.055,-0.055,0,0.33,,,1,,,,,1312,25,-25,0,0,,5644,94,-94,0,1.1,0.03,-0.02,0,0.96,0.04,-0.04,0,,,,,4.34,0.02,-0.02,0,9,1.9,-1.9,0,1.027,0.05,-0.071,0,585.77,8.501,-8.265,
1,1,Transit,2.5441828,4.3E-06,-4.3E-06,0,0.03763,0.00024,-0.00024,0,11.96,0.583,-0.583,0,241.5508,31.783,-31.783,0,0.77,0.16,-0.16,0,0.126,,,1,,,,,1625,22,-22,0,0,,5702,26,-26,0,1.32,0.04,-0.04,0,1.1,0.02,-0.02,0,0.396,0.031,-0.031,0,4.24,0.02,-0.02,0,6.6,0.76,-0.76,0,0.678,0.054,-0.054,0,748.585,22.665,-21.392,
1,1,Transit,4.2042001,3.3E-06,-3.3E-06,0,0.05412,0.00014,-0.00018,0,14.022,0.291,-0.291,0,292.72143,24.15508,-24.15508,0,0.587,0.062,-0.062,0,0.092,,,1,,,,,1367,10,-10,0,0,,6214,36,-36,0,1.13,0.01,-0.01,0,1.2,0.01,-0.01,0,0.108,0.046,-0.03,0,4.41,0.01,-0.01,0,0.4,0.29,-0.13,0,1.179,0.029,-0.029,0,609.838,6.099,-5.982,
1,1,Transit,4.324799,2.7E-05,-2.7E-05,0,0.06043,0.00022,-0.00022,0,18.921,0.437,-0.616,0,191.33366,11.12405,-11.12405,0,0.155,0.017,-0.013,0,0.019,,,1,,,,,1902,16,-16,0,0,,6536,31,-31,0,2.2,0.04,-0.04,0,1.57,0.02,-0.02,0,0.19,0.024,-0.024,0,3.95,0.01,-0.01,0,1.894,0.077,-0.077,0,0.2079,0.009,-0.009,0,564.409,11.513,-11.07,
1,1,Transit,2.350621,1.3E-06,-1.3E-06,0,0.03493,0.00021,-0.0003,0,12.767,0.314,-0.314,0,1000.21101,23.20159,-23.20159,0,2.65,0.21,-0.21,0,0.028,,,1,,,,,1413,10,-10,0,0,,5587,19,-19,0,0.96,0.01,-0.01,0,1.03,0.02,-0.03,0,0.268,0.043,-0.043,0,4.48,0.02,-0.02,0,2.5,1.5,-1.1,0,1.633,0.075,-0.075,0,279.485,3.118,-3.05,
2,1,Transit,4.2180896,8.9E-06,-8.9E-06,0,0.05798,0.00057,-0.00057,0,12.274,0.695,-0.695,0,327.3649,73.1009,-73.1009,0,0.96,0.27,-0.27,0,0.168,,,1,,,,,1721,34,-34,0,0,,7175,54,-54,0,1.43,0.06,-0.06,0,1.46,0.04,-0.04,0,,,,,4.29,0.03,-0.03,0,0.31,0.33,-0.2,0,0.702,0.07,-0.07,0,403.591,,,
1,1,Transit,3.3252725,2.1E-06,-2.1E-06,0,0.03623,0.00042,-0.00057,0,11.187,0.213,-0.213,0,101.38777,22.2481,-22.2481,0,0.399,0.089,-0.089,0,0,,,0,,,,,713,5,-5,0,0,M1 V,3724,18,-18,0,0.57,0.01,-0.01,0,0.57,0.02,-0.03,0,0.2,0.091,-0.091,0,4.68,0.01,-0.01,0,8.1,4.3,-4.3,0,4.36,0.15,-0.15,0,169.318,1.065,-1.051,
1,1,Transit,3.560829,3.2E-05,-3.2E-05,0,0.04708,0.00015,-0.00023,0,12.924,0.594,-0.594,0,210.40346,17.48065,-17.48065,0,0.537,0.1,-0.07,0,0.191,,,0,903.9,27.5,-26.7,0,1528,11,-11,0,0,,5688,20,-20,0,1.46,0.02,-0.02,0,1.1,0.01,-0.02,0,0.335,0.028,-0.028,0,4.15,0.01,-0.01,0,7.55,0.7,-0.3,0,0.496,0.023,-0.023,0,486.474,8.584,-8.296,
1,1,Transit,7.817953,2.4E-05,-2.4E-05,0,0.07908,0.00033,-0.00033,0,13.395,0.751,-0.751,0,1080.622,44.4962,-44.4962,0,2.47,0.44,-0.44,0,0.092,,,0,374.2,8.7,-8.5,0,1226,7,-7,0,0,,5542,21,-21,0,1.66,0.02,-0.02,0,1.08,0.01,-0.01,0,0.247,0.037,-0.037,0,4.03,0.01,-0.01,0,8.9,0.31,-0.41,0,0.33,0.014,-0.014,0,679.761,8.732,-8.518,
1,1,Transit,3.2768837,3.3E-06,-3.3E-06,0,0.04163,0.00024,-0.00016,0,11.825,0.28,-0.28,0,56.89157,,,0,0.076,0.053,-0.053,0,0.298,,,0,387.4,17.3,-12.3,0,1237,12,-12,0,0,,5416,19,-13,0,0.93,0.02,-0.01,0,0.9,0.01,-0.01,0,0.133,0.023,-0.023,0,4.45,0.02,-0.02,0,9.55,0.99,-1.55,0,1.556,0.095,-0.095,0,523.067,10.426,-10.033,
1,1,Transit,3.0566527,4.9E-06,-4.9E-06,0,0.04026,0.00028,-0.00028,0,13.529,0.437,-0.437,0,305.1168,38.1396,-38.1396,0,0.67,0.11,-0.11,0,0.136,,,0,634.1,16.3,-15.9,0,1398,9,-9,0,0,,5627,18,-18,0,1.07,0.01,-0.01,0,0.93,0.02,-0.02,0,0.081,0.038,-0.038,0,4.35,0.01,-0.01,0,10.3,1.1,-1.1,0,1.071,0.047,-0.047,0,623.232,6.092,-5.977,
1,1,Transit,4.908897,1.3E-05,-1.3E-05,0,0.06562,0.00039,-0.00039,0,18.82,0.908,-0.908,0,305.1168,63.566,-63.566,0,0.245,0.068,-0.05,0,0.151,,,0,1711,106,-99,0,1793,27,-27,0,0,,6554,27,-27,0,2.11,0.07,-0.07,0,1.56,0.03,-0.03,0,0.22,0.039,-0.039,0,3.98,0.02,-0.02,0,1.861,0.097,-0.18,0,0.234,0.02,-0.02,0,1080.15,42.25,-39.24,
2,1,Transit,3.105161,1.6E-06,-1.6E-06,0,0.04497,0.00033,-0.00033,0,16.825,0.56,-0.56,0,260.93843,26.37989,-26.37989,0,0.3,0.039,-0.039,0,0.062,,,0,1178,53,-50,0,1634,18,-18,0,0,,6277,30,-30,0,1.31,0.03,-0.03,0,1.26,0.03,-0.03,0,0.199,0.055,-0.055,0,4.3,0.02,-0.02,0,1.78,0.55,-0.55,0,0.788,0.052,-0.052,0,493.32,12.619,-12.015,
1,1,Transit,3.1414391,7.4E-06,-7.4E-06,0,0.04714,0.00025,-0.00025,0,15.816,0.942,-0.942,0,1694.0339,216.1244,-216.1244,0,2.34,0.56,-0.43,0,0.064,,,0,2637,118,-113,0,1998,21,-21,0,0,,6626,35,-35,0,1.84,0.04,-0.04,0,1.41,0.02,-0.02,0,-0.017,0.043,-0.043,0,4.06,0.02,-0.02,0,2.17,0.16,-0.11,0,0.318,0.019,-0.019,0,1477.98,36.6,-34.9,
1,1,Transit,1.6091788,4E-06,-4E-06,0,0.03032,0.00015,-0.00015,0,18.887,0.527,-0.527,0,460.8535,38.1396,-38.1396,0,0.374,0.047,-0.047,0,0.057,,,0,3821,153,-147,0,2193,22,-22,0,0,,6594,33,-33,0,1.44,0.03,-0.03,0,1.44,0.02,-0.02,0,0.332,0.052,-0.052,0,4.28,0.01,-0.01,0,0.51,0.24,-0.24,0,0.677,0.035,-0.035,0,960.109,24.025,-22.9,
1,1,Transit,3.5862202,4.7E-06,-4.7E-06,0,0.05071,0.00018,-0.00018,0,13.809,0.437,-0.325,0,410.0007,18.75197,-18.75197,0,0.856,0.083,-0.083,0,0.036,,,0,1521,43,-41,0,1741,12,-12,0,0,,6147,22,-22,0,1.75,0.03,-0.03,0,1.35,0.01,-0.01,0,0.21,0.043,-0.043,0,4.08,0.01,-0.01,0,3.02,0.11,-0.11,0,0.356,0.015,-0.015,0,603.955,10.371,-10.034,
1,1,Transit,2.2252577,1.9E-06,-1.9E-06,0,0.03211,0.00014,-0.00019,0,10.593,0.247,-0.247,0,183.38791,,,0,0.46,0.25,-0.25,0,0.519,,,0,466.6,10,-9.8,0,1296,7,-7,0,0,,5137,16,-16,0,0.88,0.01,-0.01,0,0.89,0.01,-0.02,0,0.377,0.034,-0.034,0,4.5,0.01,-0.01,0,8,1.8,-1.3,0,1.854,0.07,-0.07,0,414.537,3.545,-3.487,
1,1,Transit,3.185315,5.4E-06,-5.4E-06,0,0.04012,0.00043,-0.00043,0,6.311,0.516,-0.381,0,38.1396,3.81396,-3.81396,0,0.83,0.18,-0.18,0,0.17,,,1,,,,,1084,32,-32,0,0,K2,4985,50,-50,0,0.81,0.05,-0.04,0,0.85,0.03,-0.03,0,0.25,0.08,-0.08,0,4.54,0.05,-0.05,0,7.8,5,-5,0,2.22,0.33,-0.33,0,240.707,1.649,-1.628,
1,1,Transit,1.8882378,1.5E-06,-1.5E-06,0,0.03632,0.00074,-0.00087,0,15.513,0.886,-0.829,0,4100.007,572.094,-508.528,0,6.64,1.6,-1.3,0,0.18,,,1,9110,170,-170,0,2730,140,-160,0,0,,7930,630,-820,0,1.88,0.06,-0.07,0,1.78,0.12,-0.12,0,0.041,0.095,-0.107,0,4.17,0.04,-0.04,0,0.81,0.5,-0.33,0,,,,,1458.83,68.6,-62.81,
1,1,Transit,3.7955202,1E-06,-1E-06,0,0.03745,0.00015,-0.00015,0,11.478,0.202,-0.202,0,117.5971,76.2792,-76.2792,0,0.42,0.28,-0.28,0,0,,,0,,,,,587,2,-2,0,0,M3 V,3405,10,-10,0,0.48,0.01,-0.01,0,0.49,0.01,-0.01,0,0.17,0.036,-0.036,0,4.77,0.01,-0.01,0,3.2,3.8,-1.5,0,6.26,0.17,-0.17,0,140.225,0.865,-0.855,
