sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2
1,1,Microlensing,2800,2800,-500,3.2,1.9,-0.5,0,,,,,10.4,1.7,-1.7,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,0.56,0.09,-0.09,0,,,,,,,,,,,,,,,,,3040,330,-330
1,1,Microlensing,1980,790,-590,1.8,0.9,-0.7,0,,,,,830,1300,-510,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,0.19,0.3,-0.12,0,,,,,,,,,,,,,,,,,5690,2180,-2190
1,1,Radial Velocity,121.71,0.31,-0.31,0.53,0.01,-0.01,0,,,,,,,,,,,,,0.35,0.08,-0.08,0,,,,,,,,,0,,4284,9,-9,0,39.59,35.82,-35.82,0,9.06,16.45,-16.45,0,-0.02,,,0,2.2,0.06,-0.06,0,,,,,,,,,817.192,39.553,-36.128
1,1,Transit,2.647298,2E-05,-2E-05,0.0326,0.0047,-0.0045,0,14.908,6.837,-3.699,0,258.07796,20.97678,-23.83725,0,0.42,0.59,-0.28,0,0.016,0.023,-0.012,0,65.3,5.1,-5.1,0,790,20,-20,0,0,M0.5,3916,71,-63,0,0.57,0.08,-0.08,0,0.62,0.02,-0.06,0,0,,,0,4.71,0.23,-0.23,0,,,,,4.4,2.4,-1.4,0,218.121,1.037,-1.037
1,1,Transit,0.7668944,3E-07,-3E-07,0.0143,0.001,-0.001,0,13.507,1.311,-0.93,0,687.14846,29.24036,-34.00781,0,1.43,0.354,-0.404,0,0,,,0,,,,,1332,49,-54,0,0,K5 V,4600,150,-150,0,0.7,0.04,-0.04,0,0.7,0.04,-0.04,0,-0.02,0.12,-0.12,0,4.59,0.02,-0.02,0,10.4,2.5,-2.5,0,,,,,,,
1,1,Transit,35.45533,0.00019,-0.00019,0.201,0.0021,-0.0022,0,9.158,0.314,-0.359,0,109.33352,29.24036,-23.20159,0,0.78,0.21,-0.17,0,0.13,0.1,-0.09,0,,,,,435,34,-32,0,0,K,5050,80,-80,0,0.83,0.01,-0.01,0,0.86,0.03,-0.03,0,0.22,0.08,-0.08,0,4.5,0.1,-0.1,0,3.9,1.6,-1.6,0,2.109,0.12,-0.12,0,190.422,1.777,-1.744
1,1,Transit,7.532806,4.8E-05,-4.8E-05,0.0757,0.0014,-0.0014,0,11.747,0.359,-0.359,0,66.10864,6.99226,-6.99226,0,0.223,0.029,-0.029,0,0,,,0,416,46,-46,0,1257,34,-34,0,0,G,5690,130,-130,0,1.59,0.04,-0.04,0,1.02,0.06,-0.05,0,-0.03,0.11,-0.11,0,4.04,0.04,-0.04,0,9.4,1.5,-1.5,0,0.359,0.039,-0.039,0,446.442,7.706,-7.453
1,1,Transit,4.119027,2.3E-05,-2.3E-05,0.0549,0.0015,-0.0025,0,12.801,0.516,-0.516,0,1538.2972,139.8452,-139.8452,0,4.02,0.55,-0.55,0,0.086,0.034,-0.034,0,1096,90,-90,0,1605,30,-30,0,0,,5819,73,-73,0,1.79,0.06,-0.06,0,1.3,0.11,-0.18,0,0.25,0.17,-0.17,0,4.04,0.05,-0.05,0,4.23,2.65,-1.59,0,0.31,0.04,-0.04,0,647.595,15.059,-14.402
2,1,Transit,3.5357173,6.9E-06,-6.9E-06,0.0403,0.0071,-0.0071,0,4.977,0.336,-0.336,0,29.24036,3.81396,-3.81396,0,1.395,0.333,-0.333,0,0,,,0,,,,,1143,139,-139,0,0,K1 V,5187,11,-11,0,0.84,0.01,-0.01,0,0.9,0.04,-0.04,0,0.1,0.03,-0.03,0,4.2,0.04,-0.04,0,5.9,3,-3.4,0,,,,,322.148,3.632,-3.553
1,1,Transit,3.27623,1E-05,-1E-05,0.0441,0.0046,-0.0046,0,12.33,1.121,-1.121,0,238.68913,32.4185,-27.9689,0,0.74,0.11,-0.1,0,0,,,0,425,98,-98,0,1146,47,-47,0,0,G6 V,5600,150,-150,0,0.95,0.08,-0.08,0,0.99,0.03,-0.03,0,0.15,0.1,-0.1,0,4.4,0.12,-0.13,0,3.28,4.23,-3.56,0,,,,,786.485,10.685,-10.408
1,1,Transit,4.84532,2E-05,-2E-05,0.0523,0.0064,-0.0064,0,14.572,1.457,-1.345,0,211.99155,49.89906,-40.99986,0,0.38,0.19,-0.12,0,0,,,0,480,115,-115,0,1177,59,-59,0,0,G7 V,5550,150,-150,0,1.21,0.11,-0.11,0,1,0.03,-0.03,0,0.35,0.1,-0.1,0,4.35,0.18,-0.16,0,10.29,1.57,-1.48,0,,,,,898.168,17.701,-17.042
1,1,Transit,3.24253,1E-05,-1E-05,0.0391,0.0043,-0.0043,0,13.899,1.233,-1.233,0,242.8209,61.97654,-52.12386,0,0.5,0.27,-0.17,0,0,,,0,1160,250,-250,0,1457,50,-50,0,0,G4 V,5650,100,-100,0,1.34,0.12,-0.12,0,1.02,0.03,-0.03,0,0.15,0.1,-0.1,0,4,0.12,-0.12,0,9.22,1.41,-1.4,0,,,,,1040.28,22.05,-21.16
1,1,Transit,3.05125,1E-05,-1E-05,0.0448,0.0068,-0.0068,0,13.563,2.018,-2.018,0,129.99182,25.7441,-20.02319,0,0.28,0.25,-0.12,0,0,,,0,845,270,-270,0,1381,55,-53,0,0,G5 V,5610,150,-150,0,1.39,0.21,-0.21,0,1,0.03,-0.03,0,0.15,0.1,-0.1,0,4.16,0.07,-0.07,0,10.84,1.28,-1.45,0,,,,,1096.19,43.11,-40.02
1,1,Transit,4.511164,6.1E-05,-6.1E-05,0.063,0.0024,-0.003,0,17.878,0.527,-0.504,0,235.1942,41.3179,-38.1396,0,0.226,0.04,-0.038,0,0,,,0,,,,,1468,45,-42,0,0,F5 V,6478,94,-89,0,1.7,0.05,-0.04,0,1.64,0.19,-0.22,0,-0.06,0.09,-0.09,0,4.2,0.03,-0.06,0,2.17,0.37,-0.37,0,0.477,0.03,-0.061,0,356.391,8.2,-7.845
1,1,Transit,54.18915,0.00015,-0.00015,0.313,0.013,-0.013,0,11.994,0.448,-0.448,0,947.12865,50.85255,-47.67426,0,,,,,0.432,0.023,-0.023,0,,,,,688,14,-13,0,0,G1 IV,5980,80,-80,0,1.78,0.05,-0.05,0,1.47,0.09,-0.09,0,0.15,0.08,-0.08,0,3.8,0.2,-0.2,0,4.1,2.7,-2.7,0,0.348,0.03,-0.031,0,382.898,7.433,-7.159
2,1,Transit,1.6753728,3E-06,-3E-06,0.023,0.007,-0.005,0,16.589,4.147,-4.147,0,756.4354,82.6358,-82.6358,0,0.31,0.41,-0.15,0,,,,,,,,,,,,,0,G6 V,5600,150,-150,0,0.93,0.23,-0.23,0,1.02,0.09,-0.09,0,0.12,0.15,-0.15,0,,,,,,,,,1.09,0.29,-0.29,0,743.972,10.892,-10.588
1,1,Transit,1.3373508,8E-06,-8E-06,0.019,0.005,-0.005,0,3.18,0.26,-0.26,0,20.6,3,-3,0,3.45,0.95,-0.95,0,0,,,0,,,,,1650,400,-400,0,0,,5143,100,-100,0,0.84,0.01,-0.01,0,0.75,0.02,-0.02,0,-0.28,0.1,-0.1,0,4.5,0.1,-0.1,0,,,,,1.91,0.16,-0.16,0,280.555,1.822,-1.799
1,1,Transit,3.3569866,2.6E-06,-2.6E-06,0.0382,0.0013,-0.0013,0,12.733,0.258,-0.258,0,72.78307,11.75971,-11.75971,0,,,,,0,,,0,,,,,952,24,-24,0,0,K2 V,4987,41,-41,0,0.74,0.01,-0.01,0,0.66,0.07,-0.06,0,0.12,0.1,-0.1,0,4.52,0.04,-0.04,0,,,,,,,,,306.779,2.601,-2.558
1,1,Transit,0.882059,8E-07,-8E-07,0.01677,0.00032,-0.00032,0,14.863,1.087,-1.255,0,425.57437,8.89924,-8.89924,0,0.711,0.214,-0.136,0,0,,,0,,,,,1284,12,-12,0,0,,4730,44,-40,0,0.75,0.01,-0.01,0,0.77,0.03,-0.03,0,0.11,0.09,-0.09,0,4.7,1.1,-0.7,0,9.77,0.25,-0.54,0,3.9304,0.0815,-0.0812,0,308.262,1.418,-1.407
1,1,Transit,2.4997,1E-05,-1E-05,0.035,0.001,-0.001,0,12.218,0.336,-0.336,0,295.5819,12.7132,-9.5349,0,0.89,0.08,-0.07,0,0.01,0.014,-0.01,0,503,33,-33,0,1345,19,-19,0,0,K0 V,5241,50,-50,0,0.98,0.02,-0.02,0,0.89,0.05,-0.04,0,0.24,0.09,-0.09,0,4.41,0.03,-0.03,0,12.48,3.23,-3.68,0,,,,,428.976,5.621,-5.481
1,1,Transit,4.43527,2E-05,-2E-05,0.058,0.003,-0.002,0,11.994,0.673,-0.673,0,921.707,54.0311,-54.0311,0,2.93,0.53,-0.49,0,0.06,0.076,-0.052,0,729,80,-80,0,1448,36,-36,0,0,F8 V,6330,130,-130,0,1.38,0.04,-0.04,0,1.34,0.05,-0.05,0,0.31,0.15,-0.15,0,4.37,0.2,-0.2,0,0.96,0.6,-0.6,0,,,,,609.128,15.952,-15.171
2,1,Eclipse Timing Variations,3225,22,-22,3.12,0.07,-0.07,0,,,,,,,,,,,,,0.12,0.02,-0.02,0,,,,,,,,,0,,40000,,,0,0.19,0.01,-0.01,0,0.42,0.07,-0.07,0,,,,,,,,,,,,,,,,,820.877,41.457,-41.457
1,1,Microlensing,3285,3285,-1095,2.6,1.5,-0.6,0,,,,,5.5,5.5,-2.7,0,,,,,,,,,,,,,50,,,0,0,,,,,,,,,,0.22,0.21,-0.11,0,,,,,,,,,,,,,,,,,6600,1000,-1000
1,1,Microlensing,1220,1900,-300,2.17,1.87,-0.38,0,,,,,4253,280,-260,0,,,,,0.42,0.13,-0.23,0,,,,,,,,,0,,,,,,,,,,0.88,0.06,-0.05,0,,,,,,,,,,,,,,,,,6770,80,-90
1,1,Microlensing,5480,1200,-1200,5,0.3,-0.3,0,,,,,1500,200,-200,0,,,,,0,,,0,,,,,,,,,0,G V,5912,49,-49,0,,,,,1,0.1,-0.1,0,-0.24,0.05,-0.05,0,4.5,0.1,-0.1,0,,,,,,,,,3200,500,-500
1,1,Transit,4.0144463,1E-06,-1E-06,0.0473,0.0015,-0.0014,0,11.422,0.291,-0.291,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.83,0.02,-0.02,0,,,,,,,,,,,,,,,,,,,,,1068.33,64.795,-64.795
1,1,Transit,3.9791,1E-05,-1E-05,0.051,0.001,-0.001,0,12.666,2.69,-0.897,0,320.995,47.672,-47.672,0,,,,,0,,,0,,,,,,,,,0,,5924,64,,0,1.14,0.23,,0,1.14,0.05,,0,,,,,,,,,,,,,,,,,2501.75,399.855,-399.855
1,1,Transit,3.67724,3E-05,-3E-05,0.051,0.001,-0.001,0,15.244,2.018,-1.009,0,327.351,63.563,-63.563,0,,,,,0,,,0,,,,,,,,,0,,6325,91,,0,1.64,0.21,,0,1.33,0.05,,0,,,,,,,,,,,,,,,,,1515.26,109.825,-109.825
1,1,Transit,2.4855335,7E-07,-7E-07,0.0308,0.0005,-0.0005,0,18.046,0.448,-0.448,0,1430.175,476.725,-476.725,0,,,,,,,,,,,,,,,,,0,,6933,58,,0,1.53,0.04,,0,1.52,0.08,,0,,,,,,,,,,,,,,,,,1627.63,80.28,-73.2
1,1,Imaging,7300000,3650000,-3650000,243,55,-55,0,,,,,4449.62,1906.98,-1589.15,0,,,,,,,,,,,,,2175,175,-175,0,0,M9,2375,175,-175,0,,,,,0.02,0,-0.01,0,,,,,4.25,0.5,-0.5,0,5,2,-2,0,,,,,,,
4,1,Transit,138.317,0.04,-0.027,0.652,0.012,-0.012,0,6.18,0.17,-0.17,0,169,,,1,,,,,0.0702,0.0029,-0.0039,0,,,,,481,18,-18,0,0,F,6407,150,-150,0,1.73,0.04,-0.04,0,1.53,0.09,-0.09,0,0.21,0.08,-0.08,0,4.14,,,0,2,,,0,0.293,0.013,-0.013,0,1033.16,,
1,1,Transit,282.5255,0.001,-0.001,0.828,0.009,-0.009,0,10.12,0.56,-0.56,0,,,,,,,,,0.41,0.08,-0.29,0,,,,,281,7,-7,0,0,,5629,42,-45,0,1,0.05,-0.05,0,0.94,0.02,-0.02,0,-0.078,0.032,-0.028,0,4.41,0.04,-0.04,0,,,,,1.3,0.3,-0.3,0,343.863,3.631,-3.557
1,1,Transit,3.1606296,1.57E-06,-1.57E-06,0.03734,0.0009,-0.0009,0,10.548,0.404,-0.527,0,734.16,244.72,-244.72,0,,,,,,,,,,,,,,,,,0,K5 V,4400,200,-200,0,0.59,0.02,-0.03,0,0.69,0.05,-0.05,0,-0.03,0.15,-0.15,0,4.63,0.05,-0.05,0,,,,,4.814,,,0,747.959,46.4025,-46.4025
1,1,Pulsar Timing,10140,11,-11,10.26,0.07,-0.07,0,,,,,,,,,,,,,0.236,0.011,-0.011,0,,,,,,,,,0,,,,,,,,,,1.44,,,0,,,,,,,,,,,,,,,,,,,
1,1,Pulsar Timing,0.09070629,0,0,0.0044,,,0,,,,,382.8,,,-1,23,,,-1,0.06,,,1,,,,,,,,,0,,4500,,,1,,,,,1.4,,,0,,,,,,,,,12.5,,,0,,,,,1200,300,-300
1,1,Pulsar Timing,0.322964,1E-08,-1E-08,0.0102,,,0,,,,,,,,,1.84,,,-1,0.0017,,,1,,,,,,,,,0,,,,,,,,,,1.4,,,0,,,,,,,,,,,,,,,,,230,90,-50
1,1,Radial Velocity,4.4264,0.007,-0.007,0.06,0,0,0,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,6174,50,-50,0,1.15,0.12,-0.12,0,1.24,0.39,-0.39,0,0.19,,,0,4.41,0.1,-0.1,0,,,,,,,,,180.64,2.488,-2.423
3,1,Radial Velocity,11.186,0.001,-0.002,0.0485,0.0041,-0.0051,0,,,,,,,,,,,,,0.35,,,1,0.65,,,0,234,6,-14,0,0,M5.5 V,3050,100,-100,0,0.14,0.02,-0.02,0,0.12,0.01,-0.01,0,,,,,,,,,,,,,,,,,1.30119,0.00034,-0.00035
1,1,Transit,1.4200242,2.2E-07,-2.2E-07,0.02332,0.0004,-0.0004,0,12.812,0.291,-0.28,0,411.27202,16.52716,-15.57367,0,1.076,0.057,-0.053,0,0,,,0,,,,,1418,28,-27,0,0,,5013,93,-88,0,0.8,0.02,-0.02,0,0.84,0.04,-0.04,0,0.171,0.097,-0.094,0,4.55,0.01,-0.01,0,,,,,2.286,0.074,-0.07,0,185.615,0.805,-0.797
1,1,Transit,1.645321,1E-05,-1E-05,0.0286,0.0006,-0.0006,0,17.295,0.448,-0.448,0,233.92288,28.6047,-28.6047,0,0.248,0.036,-0.036,0,0,,,0,,,,,1955,25,-25,0,0,F7 V,6124,46,-46,0,1.25,0.03,-0.03,0,1.16,0.07,-0.07,0,0.016,0.089,-0.089,0,4.3,0.03,-0.03,0,3.2,1.9,-1.9,0,0.823,0.062,-0.062,0,559.068,6.085,-5.957
1,1,Transit,1.33711647,2.6E-07,-2.6E-07,0.02153,0.0002,-0.0002,0,14.056,0.146,-0.146,0,792.635,17.162,-17.162,0,1.573,0.029,-0.029,0,0,,,0,,,,,1344,14,-14,0,0,,4645,50,-50,0,0.78,0.01,-0.01,0,0.74,0.02,-0.02,0,0.02,0.08,-0.08,0,4.53,0.01,-0.01,0,5,,,0,2.241,0.023,-0.023,0,181.374,1.218,-1.203
2,1,Transit,3.506195,1.8E-05,-1.8E-05,0.0423,0.0004,-0.0004,0,11.904,0.796,-0.796,0,212.31044,20.97678,-20.97678,0,,,,,0,,,0,,,,,1006,18,-18,0,0,K2 V,5052,66,-66,0,0.72,0.02,-0.02,0,0.82,0.02,-0.02,0,-0.025,0.093,-0.093,0,4.64,0.01,-0.01,0,1.02,0.62,-0.62,0,3.08,0.16,-0.16,0,100.848,0.464,-0.46
1,1,Transit,2.032046,9.7E-06,-1.4E-05,0.0352,0.0002,-0.0002,0,19.055,0.336,-0.336,0,597.5204,79.4575,-79.4575,0,0.502,0.071,-0.071,0,0,,,0,,,,,2053,15,-15,0,0,F4 V,6387,38,-38,0,1.56,0.02,-0.02,0,1.41,0.03,-0.03,0,0.276,0.071,-0.071,0,4.2,0.03,-0.03,0,1.69,0.25,-0.25,0,0.521,0.016,-0.016,0,705.981,26.066,-24.305
1,1,Transit,3.71495,0.001,-0.001,0.0474,0.0008,-0.0008,0,14.404,0.247,-0.247,0,117.91493,19.70546,-19.70546,0,0.216,0.037,-0.037,0,0,,,0,,,,,1457,14,-14,0,0,G0 V,5738,51,-51,0,1.31,0.02,-0.02,0,1.03,0.05,-0.05,0,0.025,0.071,-0.071,0,4.21,0.02,-0.02,0,8.3,2.1,-2.1,0,0.641,0.024,-0.024,0,281.498,2.588,-2.543
1,1,Transit,1.540731,3.8E-05,-3.8E-05,0.0234,0.0003,-0.0003,0,11.31,0.157,-0.157,0,378.2177,50.8528,-50.8528,0,1.43,0.2,-0.2,0,0,,,0,,,,,1134,9,-9,0,0,K5 V,4309,31,-31,0,0.7,0.01,-0.01,0,0.72,0.02,-0.02,0,0.252,0.076,-0.076,0,4.61,0.01,-0.01,0,7.5,4.5,-4.5,0,3.015,0.086,-0.086,0,213.771,0.84,-0.834
2,1,Eclipse Timing Variations,4343.5,36.5,-36.5,5.3,0.6,-0.6,0,,,,,,,,,,,,,0,,,0,,,,,,,,,0,M,,,,,,,,,0.44,,,0,,,,,,,,,,,,,,,,,21.1916,0.011,-0.011
1,1,Radial Velocity,9.8658,0.007,-0.007,0.0496,0.0017,-0.0017,0,,,,,,,,,,,,,0.116,0.097,-0.097,0,1.38,,,0,301,,,0,0,M4,3192,60,-60,0,0.2,0.01,-0.01,0,0.17,0.02,-0.02,0,-0.02,0.08,-0.08,0,,,,,5,,,-1,,,,,3.37454,0.000805,-0.000805
1,1,Radial Velocity,10.77,0.01,-0.01,0.05366,0.00056,-0.00049,0,,,,,,,,,,,,,0.33,0.13,-0.15,0,,,,,,,,,0,M4.5 V,3071,34,-22,0,0.21,0.01,-0.01,0,0.18,0,0,0,-0.2,0.2,-0.2,0,5.04,0.03,-0.03,0,,,,,26.5,2.5,-2.3,0,11.2103,0.0107,-0.0107
1,1,Radial Velocity,10.79,0.14,-0.14,0.0968,0.0032,-0.0032,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,4620,50,-50,0,1.17,0.17,-0.17,0,1.04,0.1,-0.1,0,,,,,4.5,,,0,0.017,,,0,,,,,121.402,0.569,-0.563
2,1,Transit,200.452,0.011,-0.011,0.90281,0.00016,-0.00016,0,11.25,0.44,-0.44,0,942,5.6,-5.6,0,3.64,0.43,-0.43,0,0.0271,0.0011,-0.0011,0,,,,,,,,,0,F9,6050,100,-100,0,1.38,0,0,0,1.24,0,0,0,0.34,0.1,-0.1,0,4.25,0,0,0,3.1,0.1,-0.1,0,,,,,250.956,3.254,-3.172
1,1,Transit,15.168865,1.8E-05,-1.8E-05,0.1207,0.0037,-0.0037,0,12.52,0.605,-0.527,0,617.22586,29.24036,-28.92253,0,1.847,0.28,-0.26,0,0.575,0.011,-0.011,0,,,,,974,,,0,0,G3,5788,80,-80,0,1.09,0.01,-0.01,0,1.03,0.06,-0.06,0,0.14,0.05,-0.05,0,4.38,0.02,-0.02,0,5.7,1.7,-1.7,0,1.076,0.095,-0.093,0,306.063,2.051,-2.025
1,1,Transit,3.660028,6E-06,-6E-06,0.051,0.002,-0.002,0,16.701,0.448,-0.448,0,212.94503,9.53485,-9.53485,0,0.25,0.02,-0.02,9,0.03,0.02,-0.02,0,,,,,1762,21,-21,0,0,,,,,,1.82,0.05,-0.05,0,1.32,0.04,-0.04,0,,,,,,,,,3.47,0.32,-0.32,0,0.3102,0.0141,-0.0141,0,505.703,5.126,-5.025
1,1,Transit,0.6047328,3.2E-06,-3.2E-06,0.0118,0.0001,-0.0001,0,1.72,0.08,-0.08,0,,,,,,,,,,,,,,,,,1336,56,-56,0,0,,3921,157,-157,0,0.58,0.02,-0.02,0,0.6,0.02,-0.02,0,,,,,4.69,0.03,-0.03,0,,,,,,,,,61.4592,0.09435,-0.09435
1,1,Transit,4.0782387,2.4E-06,-2.5E-06,0.0561,0.0024,-0.0025,0,14.572,0.56,-0.56,0,1064.72516,57.20911,-57.20911,0,1.89,0.23,-0.22,0,0.025,0.023,-0.016,0,532,92,-93,0,1728,27,-27,0,0,F6 V,6311,98,-98,0,1.81,0.06,-0.06,0,1.35,0.08,-0.08,0,-0.1,0.09,-0.09,0,4.05,0.04,-0.04,0,2.6,0.2,-0.2,0,0.337,0.024,-0.026,0,281.314,2.031,-2.003
2,1,Transit,2.4919863,3E-06,-3.1E-06,0.0287,0.0012,-0.0012,0,2.415,0.091,-0.09,0,6.28,0.84,-0.88,0,2.45,0.48,-0.42,0,0,,,0,40.6,3.6,-3.2,0,703,15,-14,0,0,M2.0 V,3476,51,-51,0,0.51,0.02,-0.02,0,0.51,0.02,-0.02,0,0.05,0.16,-0.16,0,4.8,0.04,-0.04,0,,,,,5.5,0.58,-0.49,0,37.8871,0.0516,-0.0516
1,1,Transit,5.07803,1.5E-05,-1.5E-05,0.0392,0.0007,-0.0007,0,2.72,0.18,-0.18,0,,,,,,,,,0,,,0,8.8,1,-1,0,471,,,0,0,M3 V,3403,100,-100,0,0.33,0.01,-0.01,0,0.31,0.01,-0.01,0,,,,,4.88,0.05,-0.05,0,2,,,-1,12.8,9.5,-4.2,0,62.118,0.2165,-0.2151
1,1,Transit,27.36397,0.00011,-0.00011,0.0886,0.0054,-0.0057,0,9.572,0.751,-0.583,0,,,,,,,,,,,,,3.21,0.38,-0.36,0,,,,,0,M4.5V-M5V,3072,74,-74,0,0.56,0.03,-0.03,0,0.17,0.01,-0.01,0,,,,,,,,,0.011,0.002,-0.002,0,1.3252,0.2538,-0.2538,0,100.641,0.573,-0.566
1,1,Transit,24.245586,6.4E-05,-6.6E-05,0.1288,0.0021,-0.0022,0,3.65,0.16,-0.15,0,15.4,3.3,-3.3,0,1.74,0.47,-0.42,0,0.087,0.12,-0.061,0,1.93,0.1,-0.1,0,330,4,-4,0,0,M3 V,3553,51,-52,0,0.48,0.01,-0.01,0,0.48,0.02,-0.02,0,0.041,0.069,-0.063,0,4.77,0.03,-0.04,0,,,,,6.31,0.68,-0.64,0,27.6227,0.0609,-0.0609
1,1,Transit,3.444717,4E-05,-4.2E-05,0.03826,0.00048,-0.00049,0,1.694,0.08,-0.077,0,5.9,0.62,-0.61,0,6.7,1.3,-1.1,0,,,,,60.3,1.6,-1.5,0,775,13,-13,0,0,M0.5 V,3997,51,-51,0,0.62,0.02,-0.02,0,0.63,0.02,-0.02,0,0.33,0.16,-0.16,0,4.64,0.04,-0.04,0,5.3,4.7,-4.7,0,3.74,0.3,-0.31,0,39.6345,0.0478,-0.0478
2,1,Transit,3.477978,1.9E-06,-1.7E-06,0.0407,0.00114,-0.0011,0,11.456,0.336,-0.303,0,140.16233,15.57359,-14.93794,0,0.513,0.051,-0.048,0,0,,,0,,,,,963,21,-21,0,0,,4775,100,-100,0,0.71,0.02,-0.02,0,0.74,0.06,-0.06,0,-0.5,0.5,-0.5,0,4.61,0.01,-0.01,0,4.8,0.7,-0.8,0,2.92,0.03,-0.04,0,118.106,0.375,-0.372
1,1,Transit,8.1577094,4.5E-06,-4.5E-06,0.0711,0.0063,-0.0058,0,9.1,0.6,-0.6,0,96.4,8.2,-8.3,0,0.71,0.17,-0.13,0,0.105,0.04,-0.039,0,,,,,919,30,-31,0,0,K1-K2,5300,100,-100,0,0.92,0.06,-0.06,0,0.96,0.04,-0.04,0,0.36,0.06,-0.06,0,4.55,0.1,-0.1,0,0.245,0.135,-0.135,0,1.31,0.24,-0.19,0,109.557,0.545,-0.54
1,1,Transit,14.47567,0.00021,-0.00021,0.095,0.001,-0.001,0,12.218,2.69,-2.242,0,5879.82553,158.9142,-158.9142,0,18,14,-8,0,0.013,0.004,-0.004,0,,,,,,,,,0,M0 V,3799,42,-42,0,0.57,0.01,-0.01,0,0.54,0.02,-0.02,0,-0.01,0.28,-0.28,0,4.68,0.1,-0.1,0,,,,,,,,,75.5759,0.15495,-0.15495
1,1,Transit,3.9443715,5.8E-06,-5.8E-06,0.0497,0.0023,-0.0028,0,13.798,0.347,-0.347,0,94.71287,12.39531,-12.39531,0,0.198,0.031,-0.031,0,0.055,0.061,-0.038,0,,,,,1562,43,-31,0,0,,5603,47,-47,0,1.66,0.04,-0.04,0,1.17,0.14,-0.14,0,0.44,0.04,-0.04,0,4.05,0.1,-0.1,0,6.9,0.7,-0.7,0,0.324,0.037,-0.048,0,323.265,2.845,-2.797
1,1,Transit,4.537164,1.2E-05,-1.2E-05,0.059,0.0023,-0.0023,0,9.427,0.235,-0.235,0,113.14691,10.17051,-10.17051,0,0.743,0.091,-0.091,0,0.032,0.034,-0.023,0,,,,,1388,24,-24,0,0,,5889,43,-43,0,1.41,0.03,-0.03,0,1.44,0.1,-0.1,0,0.49,0.03,-0.03,0,4.39,0.08,-0.08,0,1.6,0.9,-0.9,0,0.67,0.062,-0.062,0,319.036,2.001,-1.978
1,1,Transit,2.1097019,1.2E-05,-1.1E-05,0.026,0.002,-0.003,0,3.42,0.13,-0.14,0,22.4,1.9,-1.92,0,3.08,0.44,-0.46,0,0.059,0.05,-0.037,0,860,,,0,1395,52,-72,0,0,G8 V,5397,46,-46,0,0.9,0.02,-0.02,0,0.97,0.06,-0.06,0,0.16,0.1,-0.1,0,4.48,0.23,-0.23,0,6.34,0.42,-2.35,0,1.89,0.15,-0.15,0,163.678,0.993,-0.981
2,1,Transit,4.720219,1.1E-05,-1.1E-05,0.0626,0.0011,-0.0012,0,15.648,0.628,-0.605,0,753.2571,76.2792,-76.2792,0,1.08,0.18,-0.15,0,0.073,0.092,-0.052,0,,,,,1679,35,-34,0,0,,6274,97,-97,0,1.93,0.06,-0.06,0,1.46,0.08,-0.08,0,0.119,0.078,-0.077,0,4.03,0.03,-0.03,0,2.33,0.71,-0.56,0,0.289,0.031,-0.028,0,200.492,1.202,-1.188
2,1,Transit,95.174,0.031,-0.035,0.4607,0.0084,-0.0088,0,6.85,0.19,-0.19,0,33,20.3,-19.6,0,0.56,0.34,-0.33,0,0.088,0.0043,-0.0033,0,,,,,,,,,0,,6050,80,-80,0,1.33,0.02,-0.03,0,1.13,0.07,-0.07,0,0.01,0.05,-0.05,0,4,0.08,-0.08,0,4.4,0.2,-0.2,0,,,,,399.017,3.162,-3.113
1,1,Transit,1.4520358,9.8E-06,-9.8E-06,0.023,0.0026,-0.0026,0,1.36,0.16,-0.16,0,,,,,,,,,,,,,,,,,1136,59,-59,0,0,,4266,100,-100,0,0.66,0.1,-0.1,0,0.59,0.23,-0.23,0,,,,,4.73,0.1,-0.1,0,,,,,,,,,32.4778,0.0225,-0.0225
